blm_balanced_60_1000_379_100_1,empirical,DM,lidstone,vectorized,n=1,class_1,200,14,0,586
blm_balanced_60_1000_379_100_1,empirical,DM,lidstone,vectorized,n=1,class_2,186,0,14,600
blm_balanced_60_1000_379_100_1,empirical,DM,lidstone,vectorized,n=1,class_3,199,0,1,600
blm_balanced_60_1000_379_100_1,empirical,DM,lidstone,vectorized,n=1,class_4,200,1,0,599
blm_balanced_35_1000_136_51_1,aposteriori,DM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_35_1000_136_51_1,aposteriori,DM,lidstone,vectorized,n=1,class_2,200,0,0,600
blm_balanced_35_1000_136_51_1,aposteriori,DM,lidstone,vectorized,n=1,class_3,200,0,0,600
blm_balanced_35_1000_136_51_1,aposteriori,DM,lidstone,vectorized,n=1,class_4,200,0,0,600
blm_balanced_48_1000_136_2_3,empirical,BLM,lidstone,vectorized,n=1,class_1,200,38,0,562
blm_balanced_48_1000_136_2_3,empirical,BLM,lidstone,vectorized,n=1,class_2,134,21,66,579
blm_balanced_48_1000_136_2_3,empirical,BLM,lidstone,vectorized,n=1,class_3,122,27,78,573
blm_balanced_48_1000_136_2_3,empirical,BLM,lidstone,vectorized,n=1,class_4,194,64,6,536
blm_balanced_35_1000_500_51_2,None,pooledDM,lidstone,vectorized,n=1,class_1,200,69,0,531
blm_balanced_35_1000_500_51_2,None,pooledDM,lidstone,vectorized,n=1,class_2,131,0,69,600
blm_balanced_35_1000_500_51_2,None,pooledDM,lidstone,vectorized,n=1,class_3,178,0,22,600
blm_balanced_35_1000_500_51_2,None,pooledDM,lidstone,vectorized,n=1,class_4,200,22,0,578
blm_balanced_10_1000_136_26_3,empirical,BLM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_10_1000_136_26_3,empirical,BLM,lidstone,vectorized,n=1,class_2,200,0,0,600
blm_balanced_10_1000_136_26_3,empirical,BLM,lidstone,vectorized,n=1,class_3,200,0,0,600
blm_balanced_10_1000_136_26_3,empirical,BLM,lidstone,vectorized,n=1,class_4,200,0,0,600
blm_balanced_60_1000_379_100_5,aposteriori,DM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_60_1000_379_100_5,aposteriori,DM,lidstone,vectorized,n=1,class_2,200,0,0,600
